STORE,STATE,STORE_TYPE,AREA,COUNTRY,AVERAGE_BASKET_SIZE,NO_OF_TRANSACTIONS,AVG_BASKET_DOLLARS,TOTAL_SALES_UNITS,TOTAL_SALES_DOLLARS,LATITUDE,LONGITUDE,Cluster
1288,8,0,4,0,-0.08757037228087329,-1.0852729200398556,-0.12413000908936572,-1.222117876777223,-1.2171096461336377,7.998572190140489,-0.0032095892942204103,4
1247,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269568252810926,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1364,2,1,2,0,-0.08754936210787452,-0.2148041688684714,-0.12413188616157378,-0.6125174952594943,-0.5877303447638651,8.374085598359256,0.2781202851555559,1
1060,4,1,6,0,-0.08740254902887121,2.016473543716361,-0.12412643234414339,1.9317981929810422,1.827901937136729,8.374085598359256,0.2781202851555559,3
1087,2,1,4,0,-0.08722514696874366,-0.003878767134612011,-0.12412059915021938,0.20653592711586868,0.2277459766925982,8.374085598359256,0.2781202851555559,1
8222,3,1,7,1,-0.08716673807936934,0.6168870616441677,-0.12411907036064891,0.8284720944853166,1.0748662276842087,8.374085598359256,0.2781202851555559,3
3309,8,0,1,0,-0.08755522013750244,-1.2774084273447384,-0.12412874432968361,-1.3638366304653404,-1.361069463639807,7.998572190140489,-0.0032095892942204103,4
1371,2,1,2,0,-0.08743229232692122,1.0600859722618745,-0.12412682241216877,0.8569360192890073,0.8729835879766265,8.374085598359256,0.2781202851555559,3
1359,9,1,5,0,-0.08716650242325362,-0.7609673270743867,-0.12411928761123327,-0.6706634915433931,-0.6154676751992728,8.9996866,-0.0144207,4
3311,4,0,1,0,-0.08757298493075734,-1.2251151009084842,-0.1241302630261049,-1.3375372743772458,-1.3370861697503633,8.374085598359256,0.2781202851555559,4
1365,2,1,5,0,-0.08729479402130101,-0.9098649706661966,-0.12412364794413731,-0.9386198722175579,-0.908074459006238,8.374085598359256,0.2781202851555559,4
3355,2,0,4,0,-0.08739675592954105,-1.347588899188141,-0.12412600551864589,-1.387529993474,-1.3951284332163072,8.374085598359256,0.2781202851555559,4
1355,8,1,1,0,-0.08735355503267482,-0.8669373474620339,-0.12412681495142729,-0.9477749417472595,-0.9486960468686584,7.998572190140489,-0.0032095892942204103,4
3354,2,0,4,0,-0.08746853932511274,-1.2424987412274024,-0.12413043537587969,-1.3424134498992817,-1.3537636283177532,8.374085598359256,0.2781202851555559,4
1127,2,1,0,0,-0.08744788944715795,1.3305572080665042,-0.12412738957301526,1.097120091264962,1.0688353671827724,8.374085598359256,0.2781202851555559,3
1090,8,1,2,0,-0.08751665925960826,1.0434143593404543,-0.12413032825118084,0.6133861506247795,0.5230923191763602,7.998572190140489,-0.0032095892942204103,1
1125,4,1,6,0,-0.08744930815146153,0.289092534430958,-0.12412795477666495,0.14831456569668028,0.06659769872604009,8.374085598359256,0.2781202851555559,1
1165,2,1,1,0,-0.08740199371590489,-0.21434643697007977,-0.1241258862452472,-0.24749697258828443,-0.2846844915758387,8.374085598359256,0.2781202851555559,1
1289,8,0,4,0,-0.08752893721567181,-1.2935816210879096,-0.12412837251713713,-1.3713413573385986,-1.3708046491951555,7.998572190140489,-0.0032095892942204103,4
3349,8,0,4,0,-0.08767113479483653,-1.3310520628812474,-0.12413280498985294,-1.4383466021789877,-1.4512499789847595,7.998572190140489,-0.0032095892942204103,4
1004,9,1,2,0,-0.08736259078740069,1.115313868757817,-0.12412564458419836,1.0594708483398547,1.0404730477466453,8.9996866,-0.0144207,3
3344,2,0,1,0,-0.08757906817316638,-1.131048652834011,-0.12412947775760695,-1.2666412403415326,-1.2457506119182526,8.374085598359256,0.2781202851555559,4
3317,2,0,1,0,-0.08754509509757119,-1.2339747560973535,-0.12413009757391809,-1.324430405780795,-1.3420447123898536,8.374085598359256,0.2781202851555559,4
1168,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269563125930975,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1284,8,1,1,0,-0.08705184664179781,0.23046470711196196,-0.1241181970115326,0.7014838922743445,0.6606093217488997,7.998572190140489,-0.0032095892942204103,1
8205,3,1,7,1,-0.0869679387617755,-0.19892595790426357,-0.12411258327430405,0.19440060227025982,0.40886031652329974,8.374085598359256,0.2781202851555559,1
